,0,1,2,3,4,5,6,7
0,2024-03-28 11:37:25.966803,-0.24044528603553772,0.31540200114250183,-0.00012388825416564941,-3.4064924716949463,-3.774467945098877,-0.20268088579177856,25.75831413269043
1,2024-03-28 11:37:25.974832,-0.2398216426372528,0.3122924268245697,-0.0010151267051696777,-3.421952247619629,-3.7759218215942383,-0.197340726852417,25.75831413269043
2,2024-03-28 11:37:25.974832,-0.2412867546081543,0.3130260109901428,-0.0034596025943756104,-3.4214158058166504,-3.7738378047943115,-0.19849705696105957,25.75831413269043
3,2024-03-28 11:37:25.990496,-0.23959514498710632,0.3139846920967102,-0.005442142486572266,-3.4148154258728027,-3.7793755531311035,-0.20592844486236572,25.75831413269043
4,2024-03-28 11:37:26.006112,-0.2368372678756714,0.31404414772987366,-0.007002383470535278,-3.415721893310547,-3.7898271083831787,-0.20749258995056152,25.75831413269043
5,2024-03-28 11:37:26.006112,-0.23585417866706848,0.3143981993198395,-0.008948832750320435,-3.4168028831481934,-3.7921996116638184,-0.2078273892402649,25.75831413269043
6,2024-03-28 11:37:26.021736,-0.23599562048912048,0.31619203090667725,-0.008613109588623047,-3.410670280456543,-3.7953367233276367,-0.20656311511993408,25.75831413269043
7,2024-03-28 11:37:26.037777,-0.23670729994773865,0.31490808725357056,-0.012351632118225098,-3.418401002883911,-3.7959046363830566,-0.2059396505355835,25.75831413269043
8,2024-03-28 11:37:26.037777,-0.2376267910003662,0.3148174583911896,-0.014627695083618164,-3.4257309436798096,-3.7876505851745605,-0.20111298561096191,25.75831413269043
9,2024-03-28 11:37:26.053670,-0.2390737533569336,0.3156064450740814,-0.016143441200256348,-3.426295518875122,-3.7877743244171143,-0.2030339241027832,25.75831413269043
10,2024-03-28 11:37:26.069058,-0.2394600510597229,0.3143990933895111,-0.012789368629455566,-3.4250354766845703,-3.790290594100952,-0.1983892321586609,25.75831413269043
11,2024-03-28 11:37:26.069058,-0.23861604928970337,0.3137480616569519,-0.014270275831222534,-3.432375431060791,-3.7872252464294434,-0.20085281133651733,25.75831413269043
12,2024-03-28 11:37:26.084696,-0.237039715051651,0.3127843141555786,-0.016743719577789307,-3.4318771362304688,-3.794943332672119,-0.19954431056976318,25.75809669494629
13,2024-03-28 11:37:26.084696,-0.2374856173992157,0.3134266138076782,-0.012623727321624756,-3.4238479137420654,-3.797884941101074,-0.1999337077140808,25.75809669494629
14,2024-03-28 11:37:26.103247,-0.236447274684906,0.3131846785545349,-0.0136890709400177,-3.425457000732422,-3.8037195205688477,-0.19655555486679077,25.75809669494629
15,2024-03-28 11:37:26.118818,-0.2383347451686859,0.31448376178741455,-0.015005826950073242,-3.4227147102355957,-3.807415723800659,-0.19864732027053833,25.75809669494629
16,2024-03-28 11:37:26.118818,-0.23785626888275146,0.3154140114784241,-0.010989367961883545,-3.4176104068756104,-3.806182861328125,-0.20097118616104126,25.75809669494629
17,2024-03-28 11:37:26.134673,-0.23704150319099426,0.31575825810432434,-0.009208917617797852,-3.419619560241699,-3.8085169792175293,-0.20473027229309082,25.75809669494629
18,2024-03-28 11:37:26.149036,-0.23765972256660461,0.315914124250412,-0.012229114770889282,-3.420692205429077,-3.805032730102539,-0.20670443773269653,25.75809669494629
19,2024-03-28 11:37:26.153065,-0.23666131496429443,0.3142758309841156,-0.008432120084762573,-3.4271039962768555,-3.804816961288452,-0.21185344457626343,25.75809669494629
20,2024-03-28 11:37:26.168088,-0.23473384976387024,0.3145149350166321,-0.005520820617675781,-3.429208278656006,-3.805450439453125,-0.21625590324401855,25.75809669494629
21,2024-03-28 11:37:26.170329,-0.2355368733406067,0.3137662410736084,-0.009443134069442749,-3.4344077110290527,-3.811319351196289,-0.21669012308120728,25.75809669494629
22,2024-03-28 11:37:26.186938,-0.23630774021148682,0.31518232822418213,-0.009502798318862915,-3.4269635677337646,-3.8106653690338135,-0.2141742706298828,25.75809669494629
23,2024-03-28 11:37:26.196976,-0.23560544848442078,0.31480562686920166,-0.006780147552490234,-3.430131435394287,-3.8128833770751953,-0.20997512340545654,25.75809669494629
24,2024-03-28 11:37:26.196976,-0.23660266399383545,0.3169724643230438,-0.00869673490524292,-3.4219632148742676,-3.8076021671295166,-0.20353221893310547,25.75809669494629
25,2024-03-28 11:37:26.214779,-0.23670083284378052,0.3166830837726593,-0.010203510522842407,-3.4216346740722656,-3.802239418029785,-0.20036298036575317,25.75809669494629
26,2024-03-28 11:37:26.227259,-0.23538216948509216,0.3175241947174072,-0.0081634521484375,-3.413869857788086,-3.798591136932373,-0.19676804542541504,25.75809669494629
27,2024-03-28 11:37:26.234303,-0.2363586127758026,0.31689250469207764,-0.006316334009170532,-3.423372507095337,-3.7899467945098877,-0.20277321338653564,25.75809669494629
28,2024-03-28 11:37:26.243404,-0.23612409830093384,0.3161756098270416,-0.010106503963470459,-3.4242048263549805,-3.7872977256774902,-0.2029295563697815,25.75809669494629
29,2024-03-28 11:37:26.257448,-0.23592549562454224,0.31487950682640076,-0.010104387998580933,-3.4294488430023193,-3.7868571281433105,-0.20820951461791992,25.75809669494629
30,2024-03-28 11:37:26.257448,-0.2361486256122589,0.31446629762649536,-0.00735783576965332,-3.433161497116089,-3.78363299369812,-0.2060280442237854,25.75809669494629
31,2024-03-28 11:37:26.273351,-0.23724842071533203,0.31413015723228455,-0.009603947401046753,-3.44089674949646,-3.7788469791412354,-0.21215146780014038,25.75809669494629
32,2024-03-28 11:37:26.288763,-0.23589813709259033,0.3131963014602661,-0.010891467332839966,-3.436643123626709,-3.787797689437866,-0.202262282371521,25.75787925720215
33,2024-03-28 11:37:26.288763,-0.23686832189559937,0.3130008578300476,-0.00990322232246399,-3.433511734008789,-3.7885801792144775,-0.203785240650177,25.75787925720215
34,2024-03-28 11:37:26.304601,-0.23667442798614502,0.31394490599632263,-0.009326666593551636,-3.424445629119873,-3.7966697216033936,-0.20198869705200195,25.75787925720215
35,2024-03-28 11:37:26.304601,-0.23633673787117004,0.3138781487941742,-0.01113271713256836,-3.4254813194274902,-3.8068130016326904,-0.20396310091018677,25.75787925720215
36,2024-03-28 11:37:26.319993,-0.23828396201133728,0.3131355047225952,-0.008780419826507568,-3.4200949668884277,-3.808399200439453,-0.2062244415283203,25.75787925720215
37,2024-03-28 11:37:26.335857,-0.23866885900497437,0.31423628330230713,-0.00806516408920288,-3.4212894439697266,-3.81069016456604,-0.21210652589797974,25.75787925720215
38,2024-03-28 11:37:26.335857,-0.23841169476509094,0.31465938687324524,-0.00493893027305603,-3.4226176738739014,-3.8105034828186035,-0.21322941780090332,25.75787925720215
39,2024-03-28 11:37:26.351527,-0.2375364601612091,0.3153221309185028,-0.0045247673988342285,-3.4152121543884277,-3.810875415802002,-0.21271228790283203,25.75787925720215
