,0,1,2,3,4,5,6,7
0,2024-03-28 11:25:02.060066,-0.027080949395895004,-0.07237278670072556,-0.07649887353181839,0.4473917484283447,-0.45730286836624146,0.05017450451850891,23.234596252441406
1,2024-03-28 11:25:02.109525,-0.022364113479852676,-0.04503261670470238,-0.06973589211702347,0.10787808895111084,-0.35661202669143677,0.02091151848435402,23.234596252441406
2,2024-03-28 11:25:02.159272,-0.024184733629226685,-0.044893693178892136,-0.07444416731595993,0.1321265995502472,-0.3565482795238495,0.030880432575941086,23.234596252441406
3,2024-03-28 11:25:02.207972,0.009761346504092216,-0.05388472229242325,-0.11053507775068283,0.1633138507604599,0.23545265197753906,0.011992286890745163,23.234596252441406
4,2024-03-28 11:25:02.258171,0.00621693953871727,-0.07524772733449936,-0.1168636828660965,0.45631924271583557,0.11024615168571472,0.020952224731445312,23.235666275024414
5,2024-03-28 11:25:02.308098,-0.021207403391599655,-0.04409148544073105,-0.07401429861783981,0.13737182319164276,-0.37608087062835693,0.02775559201836586,23.235666275024414
6,2024-03-28 11:25:02.358618,-0.023135052993893623,-0.04505043476819992,-0.06892991811037064,0.12844467163085938,-0.36967983841896057,0.019779201596975327,23.235666275024414
7,2024-03-28 11:25:02.410448,-0.023187201470136642,-0.04480360448360443,-0.06688227504491806,0.12186262011528015,-0.34899646043777466,0.04220055416226387,23.235666275024414
8,2024-03-28 11:25:02.454213,-0.023667369037866592,-0.047553651034832,-0.07257086783647537,0.113926962018013,-0.35779866576194763,0.019959811121225357,23.23714256286621
9,2024-03-28 11:25:02.510367,-0.02096601203083992,-0.04905068501830101,-0.07545691728591919,0.11344320327043533,-0.3592882454395294,0.0244901105761528,23.23714256286621
10,2024-03-28 11:25:02.559897,-0.023644670844078064,-0.04327665641903877,-0.07376144826412201,0.11887136101722717,-0.3708459436893463,0.03148496896028519,23.23714256286621
11,2024-03-28 11:25:02.610100,-0.02184916101396084,-0.04847826436161995,-0.06618892401456833,0.10671508312225342,-0.36189693212509155,0.04020082578063011,23.23714256286621
12,2024-03-28 11:25:02.660517,-0.025737609714269638,-0.0460142083466053,-0.07047481834888458,0.12953172624111176,-0.33760085701942444,0.035777296870946884,23.23851203918457
13,2024-03-28 11:25:02.708547,-0.0005727442912757397,-0.050305191427469254,-0.09718687832355499,0.11108863353729248,0.054797928780317307,0.01987597532570362,23.23851203918457
14,2024-03-28 11:25:02.759322,0.11238349974155426,-0.10000849515199661,-0.23089852929115295,0.7236433029174805,1.8915036916732788,-0.0029431506991386414,23.23851203918457
15,2024-03-28 11:25:02.805908,0.1122284010052681,-0.13850335776805878,-0.23843513429164886,1.2263981103897095,1.874526023864746,0.04943042993545532,23.23851203918457
16,2024-03-28 11:25:02.856088,-0.007001772522926331,-0.08475560694932938,-0.10161559283733368,0.6125907897949219,-0.03439237177371979,0.05212722718715668,23.239831924438477
17,2024-03-28 11:25:02.910627,-0.023551231250166893,-0.045124173164367676,-0.06600642204284668,0.11861643940210342,-0.3719566762447357,0.02634046971797943,23.239831924438477
18,2024-03-28 11:25:02.957626,-0.02074260637164116,-0.046135298907756805,-0.0693320706486702,0.1128346398472786,-0.3742375671863556,0.02353169396519661,23.239831924438477
19,2024-03-28 11:25:03.007394,-0.01910432241857052,-0.0481112077832222,-0.07847154140472412,0.09959592670202255,-0.2609196901321411,0.032679036259651184,23.239831924438477
20,2024-03-28 11:25:03.056762,0.0961274728178978,-0.10481056571006775,-0.262509286403656,0.7658253908157349,1.706296443939209,0.012568483129143715,23.241153717041016
21,2024-03-28 11:25:03.106397,0.048744503408670425,-0.09021727740764618,-0.2016608715057373,0.6650815010070801,0.8875474333763123,0.041099391877651215,23.241153717041016
22,2024-03-28 11:25:03.160318,-0.016327522695064545,-0.05670424550771713,-0.08048370480537415,0.26048946380615234,-0.3282640278339386,0.02210630476474762,23.241153717041016
23,2024-03-28 11:25:03.208629,-0.01888352259993553,-0.04319815710186958,-0.07228036969900131,0.10601487010717392,-0.3600695729255676,0.027998248115181923,23.241153717041016
24,2024-03-28 11:25:03.260572,-0.022731326520442963,-0.044617731124162674,-0.07433540374040604,0.12258019298315048,-0.36880478262901306,0.01797850802540779,23.242511749267578
25,2024-03-28 11:25:03.310339,-0.022888336330652237,-0.04771009832620621,-0.07388100028038025,0.11636978387832642,-0.38984012603759766,0.02618139237165451,23.242511749267578
26,2024-03-28 11:25:03.359791,0.03788616508245468,-0.0745665654540062,-0.17047619819641113,0.42707860469818115,0.7836087346076965,0.014400182291865349,23.242511749267578
27,2024-03-28 11:25:03.409792,0.08691418170928955,-0.07620202749967575,-0.26107102632522583,0.32340604066848755,1.4645256996154785,-0.002941809594631195,23.242511749267578
28,2024-03-28 11:25:03.454556,0.020028922706842422,-0.03971872106194496,-0.1791096031665802,-0.10766079276800156,0.3734665811061859,0.026354052126407623,23.24374771118164
29,2024-03-28 11:25:03.509639,-0.02706272527575493,-0.046418994665145874,-0.06886564195156097,0.12710952758789062,-0.38641035556793213,0.036500878632068634,23.24374771118164
30,2024-03-28 11:25:03.558585,-0.01833079382777214,-0.0447872057557106,-0.07157158851623535,0.12632064521312714,-0.3822316825389862,0.022027891129255295,23.24374771118164
31,2024-03-28 11:25:03.607748,-0.024434039369225502,-0.04456806927919388,-0.06965599954128265,0.10715672373771667,-0.352087140083313,0.026196282356977463,23.24374771118164
32,2024-03-28 11:25:03.660216,-0.024808814749121666,-0.04752901941537857,-0.07809397578239441,0.11542876064777374,-0.36512917280197144,0.03714670240879059,23.245222091674805
33,2024-03-28 11:25:03.710151,-0.007779199630022049,-0.08175129443407059,-0.11792001873254776,0.6387500762939453,-0.1302766054868698,0.03184734284877777,23.245222091674805
34,2024-03-28 11:25:03.760646,-0.007933653891086578,-0.10504356771707535,-0.12768416106700897,1.0377267599105835,-0.03125065565109253,0.04392947256565094,23.245222091674805
35,2024-03-28 11:25:03.809873,-0.028285905718803406,-0.0792008489370346,-0.0961170345544815,0.5802170038223267,-0.4174014925956726,0.042439669370651245,23.245222091674805
36,2024-03-28 11:25:03.860555,-0.023093856871128082,-0.045909591019153595,-0.06421412527561188,0.11332309246063232,-0.35450971126556396,0.025580670684576035,23.24655532836914
37,2024-03-28 11:25:03.907111,-0.019914360716938972,-0.04316841810941696,-0.07356925308704376,0.11411421000957489,-0.37152451276779175,0.03483491390943527,23.24655532836914
38,2024-03-28 11:25:03.959269,-0.015303332358598709,-0.0454963780939579,-0.09127022325992584,0.14841699600219727,-0.2082670032978058,0.03382241725921631,23.24655532836914
39,2024-03-28 11:25:04.010586,0.14867006242275238,-0.15183444321155548,-0.31217271089553833,1.5585048198699951,2.401223659515381,0.08492212742567062,23.24655532836914
40,2024-03-28 11:25:04.059619,0.04317860305309296,-0.12859231233596802,-0.1893042027950287,1.2922143936157227,0.7489155530929565,0.11339959502220154,23.24806022644043
41,2024-03-28 11:25:04.108977,-0.01964959129691124,-0.0393698550760746,-0.07094533741474152,0.11861632019281387,-0.3675045669078827,0.030758816748857498,23.24806022644043
42,2024-03-28 11:25:04.158270,-0.02305866777896881,-0.04563574865460396,-0.07365797460079193,0.12667526304721832,-0.3777637779712677,0.021767713129520416,23.24806022644043
43,2024-03-28 11:25:04.208466,-0.0225194301456213,-0.04993843659758568,-0.07631423324346542,0.12399889528751373,-0.36778658628463745,0.03268606960773468,23.24806022644043
44,2024-03-28 11:25:04.260591,0.040125928819179535,-0.0670575350522995,-0.1433839499950409,0.220793217420578,0.6725885272026062,0.004675941541790962,23.249252319335938
45,2024-03-28 11:25:04.309665,0.1187925785779953,-0.1371389925479889,-0.29554498195648193,1.1806552410125732,2.074103832244873,0.03936680406332016,23.249252319335938
46,2024-03-28 11:25:04.359946,0.03601106256246567,-0.14194738864898682,-0.24162329733371735,1.442603588104248,0.5960429906845093,0.14360246062278748,23.249252319335938
47,2024-03-28 11:25:04.408418,-0.03214430809020996,-0.10107812285423279,-0.12726452946662903,0.9077638387680054,-0.502092719078064,0.06455850601196289,23.249252319335938
